student_totals_seniors,specific_interactions_1-on-1s_total,specific_interactions_group_total,specific_interactions_1-on-1s_at_least_one,specific_interactions_group_at_least_one,specific_interactions_parent_meetings,specific_interactions_parent_meetings_at_least_one,total_interactions_met_with_1_plus_times_(group_and_1_1),total_interactions_met_with_3_plus_times_(group_and_1_1),total_interactions_met_with_5_plus_times_(group_and_1_1),total_interactions_met_with_10_plus_times_(group_and_1_1),college_awareness_campus_visits,college_awareness_campus_visits_at_least_one,college_awareness_college_fair,college_awareness_college_fairs_at_least_one,college_awareness_college_rep_visits,college_awareness_college_rep_visits_at_least_one,act_sats_completed,act_sats_registered_for_sat_or_act,act_sats_registered_for_sat,act_sats_registered_for_act,act_sats_assisted_registration_with_sat_or_act,act_sats_assisted_registration_with_sat,act_sats_assisted_registration_with_act,act_sats_waiver,act_sats_assisted_waiver,act_sats_sat_act_prep_meetings,act_sats_sat_act_prep_meetings_at_least_one,college_apps_submitted_1_plus_apps,college_apps_submitted_3_plus_apps,college_apps_submitted_5_plus_apps,college_apps_submitted_total_#_submitted,college_apps_accepted_1_plus_apps,college_apps_accepted_3_plus_apps,college_apps_accepted_5_plus_apps,college_apps_accepted_total_#_accepted,college_waivers_students_w_1_plus,college_waivers_total_#_waivers,college_waivers_total_waiver_dollars,institutional_aid_students_w_1_plus,institutional_aid_total_dollars,institutional_aid_students_w_1_plus_award_letter_reviews,institutional_aid_total_award_letter_meetings,fafsa_submitted,scholarships_students_w_1_plus,scholarships_total_dollars,year_starting,vdoe_total,enrolled,total_female,enrolled_female,total_male,enrolled_male,total_black,enrolled_black,total_white,enrolled_white,econ_total,econ_enrolled,school_name,specific_interactions_1-on-1s_total_rate,specific_interactions_group_total_rate,specific_interactions_1-on-1s_at_least_one_rate,specific_interactions_group_at_least_one_rate,specific_interactions_parent_meetings_rate,specific_interactions_parent_meetings_at_least_one_rate,total_interactions_met_with_1_plus_times_(group_and_1_1)_rate,total_interactions_met_with_3_plus_times_(group_and_1_1)_rate,total_interactions_met_with_5_plus_times_(group_and_1_1)_rate,total_interactions_met_with_10_plus_times_(group_and_1_1)_rate,college_awareness_campus_visits_rate,college_awareness_campus_visits_at_least_one_rate,college_awareness_college_fair_rate,college_awareness_college_fairs_at_least_one_rate,college_awareness_college_rep_visits_rate,college_awareness_college_rep_visits_at_least_one_rate,act_sats_completed_rate,act_sats_registered_for_sat_or_act_rate,act_sats_registered_for_sat_rate,act_sats_registered_for_act_rate,act_sats_assisted_registration_with_sat_or_act_rate,act_sats_assisted_registration_with_sat_rate,act_sats_assisted_registration_with_act_rate,act_sats_waiver_rate,act_sats_assisted_waiver_rate,act_sats_sat_act_prep_meetings_rate,act_sats_sat_act_prep_meetings_at_least_one_rate,college_apps_submitted_1_plus_apps_rate,college_apps_submitted_3_plus_apps_rate,college_apps_submitted_5_plus_apps_rate,college_apps_submitted_total_#_submitted_rate,college_apps_accepted_1_plus_apps_rate,college_apps_accepted_3_plus_apps_rate,college_apps_accepted_5_plus_apps_rate,college_apps_accepted_total_#_accepted_rate,college_waivers_students_w_1_plus_rate,college_waivers_total_#_waivers_rate,college_waivers_total_waiver_dollars_rate,institutional_aid_students_w_1_plus_rate,institutional_aid_total_dollars_rate,institutional_aid_students_w_1_plus_award_letter_reviews_rate,institutional_aid_total_award_letter_meetings_rate,fafsa_submitted_rate,scholarships_students_w_1_plus_rate,scholarships_total_dollars_rate,vdoe_total_rate,enrolled_rate,total_female_rate,enrolled_female_rate,total_male_rate,enrolled_male_rate,total_black_rate,enrolled_black_rate,total_white_rate,enrolled_white_rate,econ_total_rate,econ_enrolled_rate
139.0,326.0,156.0,137.0,122.0,5.0,3.0,137.0,95.0,28.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,59.0,68.0,67.0,14.0,42.0,42.0,8.0,23.0,23.0,0.0,0.0,110.0,43.0,18.0,310.0,110.0,36.0,12.0,268.0,3.0,5.0,280.0,43.0,4611300.0,12.0,12.0,89.0,27.0,132550.0,2017.0,151.0,102.0,70.0,54.0,81.0,48.0,38.0,26.0,103.0,69.0,74.0,50.0,Chatham High School (Virginia),2.3453237410071943,1.1223021582733812,0.9856115107913669,0.8776978417266187,0.03597122302158273,0.02158273381294964,0.9856115107913669,0.6834532374100719,0.2014388489208633,0.02158273381294964,0.0,0.0,0.0,0.0,0.02877697841726619,0.02877697841726619,0.4244604316546763,0.4892086330935252,0.48201438848920863,0.10071942446043165,0.302158273381295,0.302158273381295,0.05755395683453238,0.16546762589928057,0.16546762589928057,0.0,0.0,0.7913669064748201,0.30935251798561153,0.12949640287769784,2.2302158273381294,0.7913669064748201,0.2589928057553957,0.08633093525179857,1.9280575539568345,0.02158273381294964,0.03597122302158273,2.014388489208633,0.30935251798561153,33174.82014388489,0.08633093525179857,0.08633093525179857,0.6402877697841727,0.19424460431654678,953.5971223021583,1.0,0.6754966887417219,0.46357615894039733,0.3576158940397351,0.5364238410596026,0.31788079470198677,0.25165562913907286,0.17218543046357615,0.6821192052980133,0.45695364238410596,0.4900662251655629,0.33112582781456956
256.0,205.0,275.0,102.0,187.0,0.0,0.0,209.0,74.0,18.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,104.0,106.0,106.0,22.0,90.0,87.0,20.0,6.0,6.0,0.0,0.0,143.0,31.0,14.0,291.0,139.0,13.0,2.0,207.0,0.0,0.0,313.75,26.0,2355684.0,1.0,1.0,130.0,72.0,154065.0,2017.0,221.0,157.0,103.0,76.0,118.0,81.0,31.0,18.0,178.0,128.0,72.0,39.0,Tunstall High School,0.80078125,1.07421875,0.3984375,0.73046875,0.0,0.0,0.81640625,0.2890625,0.0703125,0.00390625,0.0,0.0,0.0,0.0,0.015625,0.00390625,0.40625,0.4140625,0.4140625,0.0859375,0.3515625,0.33984375,0.078125,0.0234375,0.0234375,0.0,0.0,0.55859375,0.12109375,0.0546875,1.13671875,0.54296875,0.05078125,0.0078125,0.80859375,0.0,0.0,1.2255859375,0.1015625,9201.890625,0.00390625,0.00390625,0.5078125,0.28125,601.81640625,1.0,0.7104072398190046,0.4660633484162896,0.3438914027149321,0.5339366515837104,0.3665158371040724,0.14027149321266968,0.08144796380090498,0.8054298642533937,0.579185520361991,0.3257918552036199,0.17647058823529413
204.0,522.0,543.0,190.0,185.0,127.0,74.0,198.0,175.0,102.0,14.0,0.0,0.0,0.0,0.0,165.0,69.0,96.0,107.0,107.0,24.0,81.0,79.0,18.0,31.0,30.0,0.0,0.0,161.0,68.0,37.0,464.0,156.0,31.0,9.0,284.0,2.0,2.0,130.0,36.0,2153116.0,44.0,49.0,111.0,46.0,400462.0,2017.0,224.0,140.0,107.0,79.0,117.0,61.0,18.0,11.0,174.0,108.0,63.0,28.0,William Monroe High School,2.5588235294117645,2.661764705882353,0.9313725490196079,0.9068627450980392,0.6225490196078431,0.3627450980392157,0.9705882352941176,0.8578431372549019,0.5,0.06862745098039216,0.0,0.0,0.0,0.0,0.8088235294117647,0.3382352941176471,0.47058823529411764,0.5245098039215687,0.5245098039215687,0.11764705882352941,0.39705882352941174,0.3872549019607843,0.08823529411764706,0.15196078431372548,0.14705882352941177,0.0,0.0,0.7892156862745098,0.3333333333333333,0.18137254901960784,2.2745098039215685,0.7647058823529411,0.15196078431372548,0.04411764705882353,1.392156862745098,0.00980392156862745,0.00980392156862745,0.6372549019607843,0.17647058823529413,10554.490196078432,0.21568627450980393,0.24019607843137256,0.5441176470588235,0.22549019607843138,1963.049019607843,1.0,0.625,0.47767857142857145,0.35267857142857145,0.5223214285714286,0.27232142857142855,0.08035714285714286,0.049107142857142856,0.7767857142857143,0.48214285714285715,0.28125,0.125
151.0,1739.0,300.0,144.0,133.0,47.0,28.0,144.0,108.0,89.0,62.0,56.0,38.0,122.0,93.0,79.0,42.0,59.0,76.0,76.0,22.0,76.0,74.0,22.0,47.0,46.0,0.0,0.0,89.0,35.0,17.0,240.0,87.0,30.0,9.0,201.0,15.0,29.0,1740.0,52.0,5212488.0,75.0,113.0,55.0,40.0,309800.0,2018.0,150.0,84.0,88.0,58.0,62.0,26.0,21.0,7.0,114.0,66.0,70.0,28.0,Nelson County High School,11.516556291390728,1.9867549668874172,0.9536423841059603,0.8807947019867549,0.31125827814569534,0.18543046357615894,0.9536423841059603,0.7152317880794702,0.5894039735099338,0.4105960264900662,0.3708609271523179,0.25165562913907286,0.8079470198675497,0.6158940397350994,0.5231788079470199,0.2781456953642384,0.39072847682119205,0.5033112582781457,0.5033112582781457,0.1456953642384106,0.5033112582781457,0.4900662251655629,0.1456953642384106,0.31125827814569534,0.304635761589404,0.0,0.0,0.5894039735099338,0.23178807947019867,0.11258278145695365,1.5894039735099337,0.5761589403973509,0.1986754966887417,0.059602649006622516,1.3311258278145695,0.09933774834437085,0.19205298013245034,11.52317880794702,0.3443708609271523,34519.7880794702,0.4966887417218543,0.7483443708609272,0.36423841059602646,0.26490066225165565,2051.655629139073,1.0,0.56,0.5866666666666667,0.38666666666666666,0.41333333333333333,0.17333333333333334,0.14,0.04666666666666667,0.76,0.44,0.4666666666666667,0.18666666666666668
285.0,1424.0,260.0,226.0,163.0,31.0,23.0,233.0,134.0,99.0,53.0,0.0,0.0,3.0,3.0,73.0,48.0,65.0,65.0,65.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,189.0,42.0,18.0,385.0,182.0,39.0,17.0,361.0,22.0,24.0,900.0,93.0,758200.0,0.0,0.0,119.0,90.0,1450800.0,2018.0,241.0,165.0,123.0,86.0,118.0,79.0,65.0,50.0,147.0,101.0,96.0,55.0,Magna Vista High School,4.996491228070176,0.9122807017543859,0.7929824561403509,0.5719298245614035,0.10877192982456141,0.08070175438596491,0.8175438596491228,0.47017543859649125,0.3473684210526316,0.18596491228070175,0.0,0.0,0.010526315789473684,0.010526315789473684,0.256140350877193,0.16842105263157894,0.22807017543859648,0.22807017543859648,0.22807017543859648,0.0,0.0035087719298245615,0.0035087719298245615,0.0,0.0,0.0,0.0,0.0,0.6631578947368421,0.14736842105263157,0.06315789473684211,1.3508771929824561,0.6385964912280702,0.1368421052631579,0.05964912280701754,1.2666666666666666,0.07719298245614035,0.08421052631578947,3.1578947368421053,0.3263157894736842,2660.3508771929824,0.0,0.0,0.41754385964912283,0.3157894736842105,5090.526315789473,1.0,0.6846473029045643,0.5103734439834025,0.35684647302904565,0.4896265560165975,0.3278008298755187,0.2697095435684647,0.2074688796680498,0.6099585062240664,0.4190871369294606,0.3983402489626556,0.22821576763485477
123.0,845.0,260.0,105.0,87.0,78.0,43.0,114.0,70.0,56.0,30.0,29.0,25.0,0.0,0.0,190.0,55.0,63.0,68.0,67.0,5.0,55.0,54.0,5.0,54.0,53.0,0.0,0.0,84.0,40.0,21.0,272.0,78.0,24.0,9.0,170.0,16.0,31.0,1760.0,20.0,1286536.0,0.0,0.0,62.0,12.0,68000.0,2018.0,118.0,69.0,59.0,41.0,59.0,28.0,44.0,22.0,58.0,36.0,81.0,46.0,Buckingham County High School,6.869918699186992,2.113821138211382,0.8536585365853658,0.7073170731707317,0.6341463414634146,0.34959349593495936,0.926829268292683,0.5691056910569106,0.45528455284552843,0.24390243902439024,0.23577235772357724,0.2032520325203252,0.0,0.0,1.5447154471544715,0.44715447154471544,0.5121951219512195,0.5528455284552846,0.5447154471544715,0.04065040650406504,0.44715447154471544,0.43902439024390244,0.04065040650406504,0.43902439024390244,0.43089430894308944,0.0,0.0,0.6829268292682927,0.3252032520325203,0.17073170731707318,2.2113821138211383,0.6341463414634146,0.1951219512195122,0.07317073170731707,1.3821138211382114,0.13008130081300814,0.25203252032520324,14.308943089430894,0.16260162601626016,10459.642276422765,0.0,0.0,0.5040650406504065,0.0975609756097561,552.8455284552846,1.0,0.5847457627118644,0.5,0.3474576271186441,0.5,0.23728813559322035,0.3728813559322034,0.1864406779661017,0.4915254237288136,0.3050847457627119,0.6864406779661016,0.3898305084745763
802.0,283.0,485.0,114.0,374.0,278.0,266.0,414.0,54.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,5.0,4.0,1.0,2.0,0.0,0.0,0.0,67.0,20.0,5.0,146.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,163.0,1633103.0,2018.0,716.0,506.0,383.0,286.0,333.0,220.0,261.0,189.0,168.0,145.0,394.0,247.0,Alexandria City High School,0.35286783042394015,0.6047381546134664,0.14214463840399003,0.46633416458852867,0.34663341645885287,0.3316708229426434,0.516209476309227,0.06733167082294264,0.0199501246882793,0.007481296758104738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006234413965087282,0.004987531172069825,0.0012468827930174563,0.006234413965087282,0.004987531172069825,0.0012468827930174563,0.0024937655860349127,0.0,0.0,0.0,0.08354114713216958,0.02493765586034913,0.006234413965087282,0.18204488778054864,0.008728179551122194,0.0,0.0,0.011221945137157107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33541147132169574,0.20324189526184538,2036.288029925187,1.0,0.7067039106145251,0.5349162011173184,0.3994413407821229,0.4650837988826816,0.30726256983240224,0.3645251396648045,0.2639664804469274,0.2346368715083799,0.20251396648044692,0.5502793296089385,0.34497206703910616
111.0,383.0,134.0,103.0,102.0,58.0,27.0,109.0,92.0,40.0,7.0,24.0,20.0,71.0,71.0,98.0,62.0,70.0,74.0,74.0,8.0,26.0,26.0,1.0,18.0,16.0,0.0,0.0,99.0,50.0,32.0,355.0,98.0,42.0,24.0,298.0,12.0,42.0,2194.0,42.0,3958218.0,3.0,4.0,69.0,43.0,277385.0,2018.0,106.0,63.0,49.0,36.0,57.0,27.0,44.0,24.0,57.0,36.0,45.0,23.0,Northumberland High School,3.4504504504504503,1.2072072072072073,0.9279279279279279,0.918918918918919,0.5225225225225225,0.24324324324324326,0.9819819819819819,0.8288288288288288,0.36036036036036034,0.06306306306306306,0.21621621621621623,0.18018018018018017,0.6396396396396397,0.6396396396396397,0.8828828828828829,0.5585585585585585,0.6306306306306306,0.6666666666666666,0.6666666666666666,0.07207207207207207,0.23423423423423423,0.23423423423423423,0.009009009009009009,0.16216216216216217,0.14414414414414414,0.0,0.0,0.8918918918918919,0.45045045045045046,0.2882882882882883,3.1981981981981984,0.8828828828828829,0.3783783783783784,0.21621621621621623,2.684684684684685,0.10810810810810811,0.3783783783783784,19.765765765765767,0.3783783783783784,35659.62162162162,0.02702702702702703,0.036036036036036036,0.6216216216216216,0.38738738738738737,2498.963963963964,1.0,0.5943396226415094,0.46226415094339623,0.33962264150943394,0.5377358490566038,0.25471698113207547,0.41509433962264153,0.22641509433962265,0.5377358490566038,0.33962264150943394,0.42452830188679247,0.2169811320754717
333.0,1581.0,2285.0,274.0,317.0,239.0,112.0,318.0,298.0,236.0,145.0,304.0,128.0,0.0,0.0,222.0,95.0,146.0,156.0,154.0,18.0,138.0,136.0,16.0,57.0,57.0,0.0,0.0,186.0,76.0,37.0,533.0,180.0,60.0,26.0,429.0,23.0,40.0,2440.0,85.0,8524164.0,52.0,61.0,145.0,47.0,316664.0,2018.0,337.0,201.0,174.0,122.0,163.0,79.0,61.0,38.0,238.0,141.0,131.0,63.0,Louisa County High School,4.747747747747748,6.861861861861862,0.8228228228228228,0.9519519519519519,0.7177177177177178,0.33633633633633636,0.954954954954955,0.8948948948948949,0.7087087087087087,0.43543543543543545,0.9129129129129129,0.3843843843843844,0.0,0.0,0.6666666666666666,0.2852852852852853,0.43843843843843844,0.46846846846846846,0.4624624624624625,0.05405405405405406,0.4144144144144144,0.4084084084084084,0.04804804804804805,0.17117117117117117,0.17117117117117117,0.0,0.0,0.5585585585585585,0.22822822822822822,0.1111111111111111,1.6006006006006006,0.5405405405405406,0.18018018018018017,0.07807807807807808,1.2882882882882882,0.06906906906906907,0.12012012012012012,7.327327327327327,0.2552552552552553,25598.09009009009,0.15615615615615616,0.1831831831831832,0.43543543543543545,0.14114114114114115,950.942942942943,1.0,0.5964391691394659,0.516320474777448,0.3620178041543027,0.4836795252225519,0.2344213649851632,0.18100890207715134,0.11275964391691394,0.7062314540059347,0.41839762611275966,0.3887240356083086,0.18694362017804153
254.0,567.0,66.0,227.0,46.0,11.0,10.0,229.0,75.0,40.0,13.0,14.0,12.0,17.0,14.0,212.0,88.0,144.0,147.0,146.0,10.0,82.0,78.0,6.0,19.0,19.0,0.0,0.0,180.0,67.0,34.0,498.0,178.0,55.0,20.0,400.0,3.0,8.0,325.0,24.0,1054124.0,5.0,10.0,126.0,39.0,384795.0,2018.0,274.0,164.0,140.0,104.0,134.0,60.0,38.0,17.0,211.0,130.0,71.0,36.0,Fluvanna County High School,2.232283464566929,0.25984251968503935,0.8937007874015748,0.18110236220472442,0.04330708661417323,0.03937007874015748,0.9015748031496063,0.2952755905511811,0.15748031496062992,0.051181102362204724,0.05511811023622047,0.047244094488188976,0.06692913385826772,0.05511811023622047,0.8346456692913385,0.3464566929133858,0.5669291338582677,0.5787401574803149,0.5748031496062992,0.03937007874015748,0.3228346456692913,0.30708661417322836,0.023622047244094488,0.07480314960629922,0.07480314960629922,0.0,0.0,0.7086614173228346,0.2637795275590551,0.13385826771653545,1.9606299212598426,0.7007874015748031,0.21653543307086615,0.07874015748031496,1.5748031496062993,0.011811023622047244,0.031496062992125984,1.279527559055118,0.09448818897637795,4150.094488188976,0.01968503937007874,0.03937007874015748,0.49606299212598426,0.15354330708661418,1514.9409448818897,1.0,0.5985401459854015,0.5109489051094891,0.3795620437956204,0.48905109489051096,0.21897810218978103,0.1386861313868613,0.06204379562043796,0.7700729927007299,0.4744525547445255,0.2591240875912409,0.13138686131386862
126.0,276.0,191.0,124.0,113.0,6.0,6.0,124.0,73.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,40.0,40.0,5.0,29.0,29.0,5.0,19.0,19.0,0.0,0.0,88.0,23.0,7.0,176.0,87.0,15.0,5.0,146.0,14.0,21.0,1141.0,17.0,2063800.0,20.0,23.0,74.0,11.0,350915.0,2018.0,108.0,65.0,60.0,42.0,48.0,23.0,40.0,27.0,64.0,35.0,68.0,39.0,Gretna High School,2.1904761904761907,1.5158730158730158,0.9841269841269841,0.8968253968253969,0.047619047619047616,0.047619047619047616,0.9841269841269841,0.5793650793650794,0.23809523809523808,0.03968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.29365079365079366,0.31746031746031744,0.31746031746031744,0.03968253968253968,0.23015873015873015,0.23015873015873015,0.03968253968253968,0.15079365079365079,0.15079365079365079,0.0,0.0,0.6984126984126984,0.18253968253968253,0.05555555555555555,1.3968253968253967,0.6904761904761905,0.11904761904761904,0.03968253968253968,1.1587301587301588,0.1111111111111111,0.16666666666666666,9.055555555555555,0.1349206349206349,16379.36507936508,0.15873015873015872,0.18253968253968253,0.5873015873015873,0.0873015873015873,2785.0396825396824,1.0,0.6018518518518519,0.5555555555555556,0.3888888888888889,0.4444444444444444,0.21296296296296297,0.37037037037037035,0.25,0.5925925925925926,0.32407407407407407,0.6296296296296297,0.3611111111111111
263.0,388.0,129.0,213.0,125.0,40.0,35.0,218.0,71.0,14.0,2.0,13.0,13.0,83.0,74.0,27.0,14.0,109.0,110.0,103.0,66.0,56.0,50.0,35.0,49.0,49.0,0.0,0.0,155.0,16.0,3.0,212.0,152.0,10.0,1.0,184.0,9.0,9.0,540.0,31.0,3252304.0,19.0,24.0,141.0,25.0,315049.0,2018.0,239.0,193.0,127.0,107.0,112.0,86.0,41.0,30.0,163.0,138.0,105.0,79.0,Bassett High School,1.4752851711026616,0.49049429657794674,0.8098859315589354,0.4752851711026616,0.1520912547528517,0.13307984790874525,0.8288973384030418,0.26996197718631176,0.053231939163498096,0.0076045627376425855,0.049429657794676805,0.049429657794676805,0.3155893536121673,0.2813688212927757,0.10266159695817491,0.053231939163498096,0.4144486692015209,0.41825095057034223,0.3916349809885932,0.2509505703422053,0.21292775665399238,0.19011406844106463,0.13307984790874525,0.18631178707224336,0.18631178707224336,0.0,0.0,0.5893536121673004,0.060836501901140684,0.011406844106463879,0.8060836501901141,0.5779467680608364,0.03802281368821293,0.0038022813688212928,0.6996197718631179,0.034220532319391636,0.034220532319391636,2.053231939163498,0.11787072243346007,12366.174904942965,0.07224334600760456,0.09125475285171103,0.5361216730038023,0.09505703422053231,1197.9049429657794,1.0,0.8075313807531381,0.5313807531380753,0.4476987447698745,0.4686192468619247,0.3598326359832636,0.17154811715481172,0.12552301255230125,0.6820083682008368,0.5774058577405857,0.4393305439330544,0.3305439330543933
159.0,224.0,0.0,123.0,0.0,9.0,9.0,123.0,23.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,51.0,59.0,59.0,3.0,56.0,56.0,3.0,28.0,28.0,0.0,0.0,116.0,33.0,1.0,205.0,107.0,13.0,0.0,146.0,18.0,39.0,2200.0,24.0,1254398.0,4.0,4.0,35.0,38.0,65320.0,2018.0,152.0,94.0,79.0,47.0,73.0,47.0,49.0,29.0,96.0,62.0,77.0,38.0,Dan River High School,1.4088050314465408,0.0,0.7735849056603774,0.0,0.05660377358490566,0.05660377358490566,0.7735849056603774,0.14465408805031446,0.03773584905660377,0.0,0.006289308176100629,0.006289308176100629,0.0,0.0,0.0,0.0,0.32075471698113206,0.3710691823899371,0.3710691823899371,0.018867924528301886,0.3522012578616352,0.3522012578616352,0.018867924528301886,0.1761006289308176,0.1761006289308176,0.0,0.0,0.7295597484276729,0.20754716981132076,0.006289308176100629,1.2893081761006289,0.6729559748427673,0.08176100628930817,0.0,0.9182389937106918,0.11320754716981132,0.24528301886792453,13.836477987421384,0.1509433962264151,7889.295597484277,0.025157232704402517,0.025157232704402517,0.22012578616352202,0.2389937106918239,410.8176100628931,1.0,0.618421052631579,0.5197368421052632,0.3092105263157895,0.48026315789473684,0.3092105263157895,0.3223684210526316,0.19078947368421054,0.631578947368421,0.40789473684210525,0.506578947368421,0.25
269.0,438.0,504.0,150.0,259.0,42.0,34.0,263.0,105.0,68.0,19.0,88.0,74.0,0.0,0.0,141.0,62.0,156.0,156.0,155.0,27.0,69.0,62.0,27.0,59.0,58.0,0.0,0.0,212.0,110.0,78.0,857.0,209.0,89.0,38.0,579.0,4.0,6.0,295.0,9.0,1039000.0,19.0,25.0,161.0,57.0,873513.0,2018.0,237.0,177.0,140.0,112.0,97.0,65.0,76.0,50.0,116.0,92.0,96.0,62.0,Charlottesville High School,1.6282527881040891,1.8736059479553904,0.5576208178438662,0.9628252788104089,0.15613382899628253,0.12639405204460966,0.9776951672862454,0.3903345724907063,0.2527881040892193,0.07063197026022305,0.3271375464684015,0.275092936802974,0.0,0.0,0.5241635687732342,0.23048327137546468,0.5799256505576208,0.5799256505576208,0.5762081784386617,0.10037174721189591,0.25650557620817843,0.23048327137546468,0.10037174721189591,0.21933085501858737,0.21561338289962825,0.0,0.0,0.7881040892193308,0.40892193308550184,0.2899628252788104,3.1858736059479553,0.7769516728624535,0.3308550185873606,0.1412639405204461,2.1524163568773234,0.01486988847583643,0.022304832713754646,1.096654275092937,0.03345724907063197,3862.453531598513,0.07063197026022305,0.09293680297397769,0.5985130111524164,0.21189591078066913,3247.260223048327,1.0,0.7468354430379747,0.5907172995780591,0.47257383966244726,0.4092827004219409,0.2742616033755274,0.3206751054852321,0.2109704641350211,0.48945147679324896,0.3881856540084388,0.4050632911392405,0.2616033755274262
120.0,965.0,543.0,102.0,111.0,66.0,37.0,114.0,107.0,96.0,73.0,108.0,52.0,0.0,0.0,113.0,65.0,74.0,86.0,85.0,6.0,71.0,69.0,6.0,57.0,55.0,0.0,0.0,92.0,51.0,30.0,361.0,91.0,45.0,26.0,304.0,43.0,137.0,7750.0,32.0,2606369.0,15.0,24.0,73.0,32.0,100650.0,2018.0,102.0,47.0,49.0,22.0,53.0,25.0,45.0,20.0,41.0,21.0,51.0,22.0,Washington and Lee High School ,8.041666666666666,4.525,0.85,0.925,0.55,0.30833333333333335,0.95,0.8916666666666667,0.8,0.6083333333333333,0.9,0.43333333333333335,0.0,0.0,0.9416666666666667,0.5416666666666666,0.6166666666666667,0.7166666666666667,0.7083333333333334,0.05,0.5916666666666667,0.575,0.05,0.475,0.4583333333333333,0.0,0.0,0.7666666666666667,0.425,0.25,3.0083333333333333,0.7583333333333333,0.375,0.21666666666666667,2.533333333333333,0.35833333333333334,1.1416666666666666,64.58333333333333,0.26666666666666666,21719.741666666665,0.125,0.2,0.6083333333333333,0.26666666666666666,838.75,1.0,0.46078431372549017,0.4803921568627451,0.21568627450980393,0.5196078431372549,0.24509803921568626,0.4411764705882353,0.19607843137254902,0.4019607843137255,0.20588235294117646,0.5,0.21568627450980393
97.0,931.0,377.0,93.0,95.0,63.0,29.0,96.0,92.0,83.0,55.0,6.0,3.0,53.0,53.0,226.0,74.0,57.0,63.0,63.0,3.0,48.0,48.0,3.0,30.0,30.0,0.0,0.0,85.0,40.0,24.0,293.0,85.0,38.0,19.0,264.0,38.0,117.0,6255.0,26.0,2323796.0,18.0,21.0,65.0,27.0,355722.0,2018.0,73.0,44.0,33.0,25.0,40.0,19.0,84.75,50.75,65.0,40.0,14.0,9.0,Rappahannock High School,9.597938144329897,3.88659793814433,0.9587628865979382,0.979381443298969,0.6494845360824743,0.29896907216494845,0.9896907216494846,0.9484536082474226,0.8556701030927835,0.5670103092783505,0.061855670103092786,0.030927835051546393,0.5463917525773195,0.5463917525773195,2.329896907216495,0.7628865979381443,0.5876288659793815,0.6494845360824743,0.6494845360824743,0.030927835051546393,0.4948453608247423,0.4948453608247423,0.030927835051546393,0.30927835051546393,0.30927835051546393,0.0,0.0,0.8762886597938144,0.41237113402061853,0.24742268041237114,3.020618556701031,0.8762886597938144,0.3917525773195876,0.1958762886597938,2.7216494845360826,0.3917525773195876,1.2061855670103092,64.48453608247422,0.26804123711340205,23956.659793814433,0.18556701030927836,0.21649484536082475,0.6701030927835051,0.27835051546391754,3667.237113402062,1.0,0.6027397260273972,0.4520547945205479,0.3424657534246575,0.547945205479452,0.2602739726027397,1.1609589041095891,0.6952054794520548,0.8904109589041096,0.547945205479452,0.1917808219178082,0.1232876712328767
80.0,276.0,81.0,74.0,59.0,55.0,24.0,74.0,50.0,35.0,2.0,44.0,35.0,44.0,35.0,123.0,51.0,47.0,47.0,47.0,4.0,21.0,21.0,1.0,7.0,7.0,0.0,0.0,59.0,26.0,17.0,199.0,57.0,23.0,12.0,160.0,19.0,49.0,2630.0,19.0,737445.0,5.0,5.0,42.0,31.0,276181.0,2018.0,84.0,45.0,45.0,28.0,39.0,17.0,32.0,10.0,44.0,31.0,37.0,10.0,Lancaster High School (UVA),3.45,1.0125,0.925,0.7375,0.6875,0.3,0.925,0.625,0.4375,0.025,0.55,0.4375,0.55,0.4375,1.5375,0.6375,0.5875,0.5875,0.5875,0.05,0.2625,0.2625,0.0125,0.0875,0.0875,0.0,0.0,0.7375,0.325,0.2125,2.4875,0.7125,0.2875,0.15,2.0,0.2375,0.6125,32.875,0.2375,9218.0625,0.0625,0.0625,0.525,0.3875,3452.2625,1.0,0.5357142857142857,0.5357142857142857,0.3333333333333333,0.4642857142857143,0.20238095238095238,0.38095238095238093,0.11904761904761904,0.5238095238095238,0.36904761904761907,0.44047619047619047,0.11904761904761904
